Date,Open,High,Low,Close,Adj Close,Volume
2022-12-13,34.840000,34.869999,34.521000,34.840000,34.840000,0
2022-12-14,34.590000,34.650002,34.514000,34.590000,34.590000,0
2022-12-15,34.520000,35.090000,34.509998,34.520000,34.520000,0
2022-12-16,35.084000,35.138000,34.849998,35.084000,35.084000,0
2022-12-19,34.860001,34.900002,34.740002,34.820000,34.820000,0
2022-12-20,34.840000,35.029999,34.639999,34.840000,34.840000,0
2022-12-21,34.660000,34.866001,34.608002,34.660000,34.660000,0
2022-12-22,34.650002,34.841000,34.577000,34.650002,34.650002,0
2022-12-23,34.830002,34.930000,34.641998,34.830002,34.830002,0
2022-12-26,34.609001,34.779999,34.595001,34.609001,34.609001,0
2022-12-27,34.660000,34.676998,34.550999,34.660000,34.660000,0
2022-12-28,34.619999,34.790001,34.578999,34.619999,34.619999,0
2022-12-29,34.700001,34.736000,34.560001,34.700001,34.700001,0
2022-12-30,34.580002,34.639999,34.480000,34.580002,34.580002,0
2023-01-02,34.443001,34.630001,34.215000,34.443001,34.443001,0
2023-01-03,34.490002,34.490002,34.270000,34.490002,34.490002,0
2023-01-04,34.380001,34.419998,33.835999,34.380001,34.380001,0
2023-01-05,33.888000,34.160000,33.768002,33.888000,33.888000,0
2023-01-06,34.040001,34.071999,33.650002,34.040001,34.040001,0
2023-01-09,33.627998,33.700001,33.363998,33.627998,33.627998,0
2023-01-10,33.417000,33.596001,33.313999,33.417000,33.417000,0
2023-01-11,33.450001,33.599998,33.259998,33.450001,33.450001,0
2023-01-12,33.362000,33.460999,33.112999,33.362000,33.362000,0
2023-01-13,33.102001,33.189999,32.910000,33.102001,33.102001,0
2023-01-16,32.875999,33.090000,32.701000,32.875999,32.875999,0
2023-01-17,33.020000,33.169998,32.939999,33.020000,33.020000,0
2023-01-18,33.000000,33.160000,32.756001,33.000000,33.000000,0
2023-01-19,33.000000,33.160000,32.945999,33.000000,33.000000,0
2023-01-20,32.880001,32.925999,32.700001,32.880001,32.880001,0
2023-01-23,32.713001,32.849998,32.560001,32.713001,32.713001,0
2023-01-24,32.709999,32.880001,32.689999,32.709999,32.709999,0
2023-01-25,32.770000,32.880001,32.693001,32.770000,32.770000,0
2023-01-26,32.730999,32.849998,32.594002,32.730999,32.730999,0
2023-01-27,32.779999,32.941002,32.759998,32.779999,32.779999,0
2023-01-30,32.764999,32.790001,32.653999,32.764999,32.764999,0
2023-01-31,32.759998,33.071999,32.728001,32.759998,32.759998,0
